$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX	VEHS(50)	VEHDELAY(50)	STOPDELAY(50)	LOS(50)	LOSVAL(50)
1	14400-18000	67-946@14.4-231: Hopkins Rd@8.0	946	231	174	170	0	2	0	0.22	0.22		0.26		0.00	0.00		0.00		LOS_A	1	0.00	0.00	2	0.31	0.00	LOS_A	1
1	14400-18000	67-946@14.4-426: Hopkins Rd@27.0	946	426	127	113	1	10	3	0.31	0.30	0.94	0.30	0.57	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	67			1572	1424	6	97	15	0.94	0.81	0.78	1.03	0.57	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	30	7.43	0.00	LOS_A	1
1	14400-18000	68-252: Hopkins Rd@35.3-55: Hopkins Rd@43.4	252	55	454	398	2	42	6	0.66	0.69	0.14	0.47	0.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	0.04	0.00	LOS_A	1
1	14400-18000	68-252: Hopkins Rd@35.3-66: Meskos Rd@23.0	252	66	70	55	2	5	1	4.40	4.00	8.71	4.52	3.60	0.02	0.00	0.67	0.00	0.00	LOS_A	1	0.00	0.00	7	6.34	0.00	LOS_A	1
1	14400-18000	68-252: Hopkins Rd@35.3-82: Sheahan Rd@25.9	252	82	52	44	1	6	1	3.79	3.56	5.33	4.91	5.60	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	68-2153: Sheahan Rd@17.6-12: Hopkins Rd@3.8	2153	12	17	14	0	2	1	5.32	4.82		7.58	7.86	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	68-2153: Sheahan Rd@17.6-55: Hopkins Rd@43.4	2153	55	3	3	0	0	0	1.84	1.84				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	68-2153: Sheahan Rd@17.6-66: Meskos Rd@23.0	2153	66	0	0	0	0	0											LOS_A		0.02	34.68	0			LOS_A	
1	14400-18000	68-2157: Hopkins Rd@4.7-12: Hopkins Rd@3.8	2157	12	818	758	1	47	6	0.63	0.63	0.85	0.61	0.76	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	0.28	0.00	LOS_A	1
1	14400-18000	68-2157: Hopkins Rd@4.7-66: Meskos Rd@23.0	2157	66	27	26	0	1	0	2.70	2.56		6.22		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	68-2157: Hopkins Rd@4.7-82: Sheahan Rd@25.9	2157	82	22	22	0	0	0	4.19	4.19				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	68-2195: Meskos Rd@18.4-12: Hopkins Rd@3.8	2195	12	38	24	0	3	3	1.85	0.67		2.61	2.75	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	8	4.78	0.00	LOS_A	1
1	14400-18000	68-2195: Meskos Rd@18.4-55: Hopkins Rd@43.4	2195	55	5	5	0	0	0	2.01	2.01				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	68-2195: Meskos Rd@18.4-82: Sheahan Rd@25.9	2195	82	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	68			1506	1349	6	106	18	1.10	1.03	3.98	1.23	1.73	0.00	0.00	0.22	0.00	0.00	LOS_A	1	0.00	34.68	27	3.13	0.00	LOS_A	1
1	14400-18000	69-290: Caroline Springs Blvd@7.8-60: Caroline Springs Blvd@15.2	290	60	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	69-290: Caroline Springs Blvd@7.8-291: Caroline Springs Blvd@13.3	290	291	589	536	0	31	5	0.35	0.30		0.32	0.30	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	1.91	0.00	LOS_A	1
1	14400-18000	69-290: Caroline Springs Blvd@7.8-293: Chisholm Dr@13.5	290	293	16	16	0	0	0	0.26	0.26				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	69-290: Caroline Springs Blvd@7.8-431: Springlake Ave@15.6	290	431	18	18	0	0	0	2.14	2.14				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	69-292: Caroline Springs Blvd@170.8-60: Caroline Springs Blvd@15.2	292	60	723	683	0	20	3	1.49	1.17		1.05	0.31	0.04	0.04		0.00	0.00	LOS_A	1	0.00	0.00	17	15.09	0.00	LOS_C	3
1	14400-18000	69-292: Caroline Springs Blvd@170.8-291: Caroline Springs Blvd@13.3	292	291	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	69-292: Caroline Springs Blvd@170.8-293: Chisholm Dr@13.5	292	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	69-292: Caroline Springs Blvd@170.8-431: Springlake Ave@15.6	292	431	7	7	0	0	0	0.54	0.54				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	69-294: Chisholm Dr@69.6-60: Caroline Springs Blvd@15.2	294	60	41	41	0	0	0	0.31	0.31				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	69-294: Chisholm Dr@69.6-291: Caroline Springs Blvd@13.3	294	291	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	69-294: Chisholm Dr@69.6-293: Chisholm Dr@13.5	294	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	69-294: Chisholm Dr@69.6-431: Springlake Ave@15.6	294	431	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	69-430: Springlake Ave@96.9-60: Caroline Springs Blvd@15.2	430	60	34	33	0	1	0	0.43	0.44		0.23		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	69-430: Springlake Ave@96.9-291: Caroline Springs Blvd@13.3	430	291	16	16	0	0	0	0.27	0.27				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	69-430: Springlake Ave@96.9-293: Chisholm Dr@13.5	430	293	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	69-430: Springlake Ave@96.9-431: Springlake Ave@15.6	430	431	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	69			1444	1350	0	52	8	0.95	0.77		0.60	0.30	0.02	0.02		0.00	0.00	LOS_A	1	0.00	0.00	34	8.50	0.00	LOS_A	1
1	14400-18000	70-352: Eucumbene Dr@292.9-111: Christies Rd@15.7	352	111	1	1	0	0	0	0.32	0.32				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	70-647: Christies Rd@8.4-111: Christies Rd@15.7	647	111	709	644	1	43	4	1.25	1.31	0.57	0.47	0.47	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	1.16	0.00	LOS_A	1
1	14400-18000	70-647: Christies Rd@8.4-353: Eucumbene Dr@18.0	647	353	37	37	0	0	0	1.80	1.80				0.03	0.03				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	70-647: Christies Rd@8.4-1920@12.9	647	1920	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	70-891: Christies Rd@8.7-287: Christies Rd@20.9	891	287	398	341	0	35	5	1.01	1.02		1.04	1.48	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	0.43	0.00	LOS_A	1
1	14400-18000	70-891: Christies Rd@8.7-353: Eucumbene Dr@18.0	891	353	13	13	0	0	0	6.21	6.21				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	70-891: Christies Rd@8.7-1920@12.9	891	1920	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	70-1919@25.6-287: Christies Rd@20.9	1919	287	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	70			1158	1036	1	78	9	1.24	1.29	0.57	0.72	1.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	0.79	0.00	LOS_A	1
1	14400-18000	71-111: Christies Rd@84.9-129@9.8	111	129	405	395	0	10	0	0.06	0.06		0.07		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	71-111: Christies Rd@84.9-282: Christies Rd@12.4	111	282	305	250	1	33	4	0.18	0.18	0.54	0.13	0.10	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	0.22	0.00	LOS_A	1
1	14400-18000	71-274: Christies Rd@5.8-112: Christies Rd@6.8	274	112	411	354	0	35	5	2.15	2.21		1.96	2.23	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	17	1.29	0.00	LOS_A	1
1	14400-18000	71-274: Christies Rd@5.8-129@9.8	274	129	84	42	0	33	9	3.52	2.50		4.37	5.17	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	71			1205	1041	1	111	18	1.04	0.92	0.54	1.96	3.23	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	0.75	0.00	LOS_A	1
1	14400-18000	72-279: Christies Rd@96.9-280: Christies Rd@44.5	279	280	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	72-279: Christies Rd@96.9-394: Christies Rd@15.7	279	394	217	163	1	32	4	0.93	1.00	0.46	0.72	0.58	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	17	0.73	0.00	LOS_A	1
1	14400-18000	72-279: Christies Rd@96.9-626: Palm Springs Rd@75.1	279	626	88	87	0	1	0	1.77	1.75		3.66		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	72-393: Christies Rd@348.6-280: Christies Rd@44.5	393	280	227	153	0	49	8	1.66	1.88		1.03	1.34	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	17	1.62	0.00	LOS_A	1
1	14400-18000	72-393: Christies Rd@348.6-394: Christies Rd@15.7	393	394	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	72-393: Christies Rd@348.6-626: Palm Springs Rd@75.1	393	626	29	28	0	1	0	0.73	0.75		0.12		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	72-625: Palm Springs Rd@88.9-280: Christies Rd@44.5	625	280	63	45	0	13	5	1.03	1.16		0.75	0.50	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	72-625: Palm Springs Rd@88.9-394: Christies Rd@15.7	625	394	10	8	0	2	0	1.10	0.65		2.90		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	72-625: Palm Springs Rd@88.9-626: Palm Springs Rd@75.1	625	626	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	72-1914@136.2-280: Christies Rd@44.5	1914	280	205	198	0	6	1	2.05	2.06		1.69	2.44	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	72-1914@136.2-394: Christies Rd@15.7	1914	394	87	35	6	33	13	0.85	0.95	1.29	0.69	0.82	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	72-1914@136.2-626: Palm Springs Rd@75.1	1914	626	69	50	0	10	9	1.14	1.15		0.93	1.32	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	72			995	767	7	147	40	1.41	1.54	1.17	0.92	1.01	0.00	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	34	1.18	0.00	LOS_A	1
1	14400-18000	73-350: Delma Rd@97.2-464: Ballarat Rd  Western Hwy@8.8	350	464	3	1	0	2	0	0.16	0.17		0.15		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	73-663: Ballarat Rd  Western Hwy@46.8-351: Delma Rd@11.2	663	351	4	4	0	0	0	2.35	2.35				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	73-663: Ballarat Rd  Western Hwy@46.8-464: Ballarat Rd  Western Hwy@8.8	663	464	620	569	1	45	5	0.14	0.12	0.70	0.37	0.27	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	73			627	574	1	47	5	0.16	0.14	0.70	0.37	0.27	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	76-911@130.2-404: Hopkins Rd@29.7	911	404	17	17	0	0	0	0.20	0.20				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	76-911@130.2-408: Hopkins Rd@16.0	911	408	120	120	0	0	0	0.68	0.68				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	76-913: Hopkins Rd@4.0-408: Hopkins Rd@16.0	913	408	747	686	1	48	6	0.81	0.82	2.35	0.93	0.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	0.20	0.00	LOS_A	1
1	14400-18000	76-913: Hopkins Rd@4.0-912@27.4	913	912	19	19	0	0	0	5.25	5.25				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	76-948: Hopkins Rd@33.1-404: Hopkins Rd@29.7	948	404	427	371	2	42	6	0.12	0.12	0.02	0.12	0.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	6	0.09	0.00	LOS_A	1
1	14400-18000	76-948: Hopkins Rd@33.1-912@27.4	948	912	35	35	0	0	0	1.38	1.38				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	76			1365	1248	3	90	12	0.65	0.67	0.79	0.55	0.08	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	12	0.14	0.00	LOS_A	1
1	14400-18000	77-208: Western Fwy@25.5-84: Western Fwy@15.9	208	84	1319	1215	14	66	24	0.62	0.63	0.48	0.47	0.51	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	77-208: Western Fwy@25.5-180@16.3	208	180	160	157	0	2	1	2.96	2.90		6.09	6.21	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	77			1479	1372	14	68	25	0.87	0.89	0.48	0.64	0.74	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	78-84: Western Fwy@896.6-203: Western Fwy@19.3	84	203	1318	1214	14	66	24	0.13	0.13	0.12	0.14	0.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	78-529@72.8-203: Western Fwy@19.3	529	203	488	426	4	42	14	2.91	3.02	0.91	2.40	1.96	0.05	0.05	0.00	0.10	0.04	LOS_A	1	0.00	0.00	2	0.72	0.00	LOS_A	1
1	14400-18000	78			1806	1640	18	108	38	0.88	0.88	0.30	1.02	0.81	0.01	0.01	0.00	0.04	0.02	LOS_A	1	0.00	0.00	2	0.72	0.00	LOS_A	1
1	14400-18000	79-184: Western Fwy@928.7-205: Western Fwy@68.7	184	205	1344	1226	18	69	31	1.14	1.13	2.21	1.36	0.36	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	79-333@86.1-205: Western Fwy@68.7	333	205	263	245	2	15	1	0.78	0.74	2.18	1.16	2.22	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	79			1607	1471	20	84	32	1.08	1.07	2.20	1.32	0.42	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	80-424: Western Fwy@14.2-184: Western Fwy@85.3	424	184	1345	1227	18	69	31	1.05	1.04	2.09	0.95	1.14	0.08	0.09	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	80-424: Western Fwy@14.2-337@9.9	424	337	523	472	1	39	9	0.74	0.75	0.00	0.58	0.64	0.09	0.10	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	1.18	0.00	LOS_A	1
1	14400-18000	80			1868	1699	19	108	40	0.97	0.96	1.98	0.81	1.03	0.08	0.09	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	1.18	0.00	LOS_A	1
1	14400-18000	81-532: Western Hwy@54.1-334: Western Hwy@32.3	532	334	1696	1530	18	108	38	0.13	0.14	0.05	0.16	0.06	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	81-532: Western Hwy@54.1-481@40.2	532	481	112	112	0	0	0	4.63	4.63				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	81			1808	1642	18	108	38	0.41	0.44	0.05	0.16	0.06	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	82-334: Western Hwy@655.0-72: Western Hwy@13.2	334	72	1696	1530	18	108	38	0.09	0.10	0.03	0.05	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	82-482@267.1-72: Western Hwy@13.2	482	72	32	32	0	0	0	0.02	0.02				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	82			1728	1562	18	108	38	0.09	0.10	0.03	0.05	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	83-313: Western Hwy@40.0-103: Western Hwy@23.6	313	103	1458	1314	17	94	31	0.32	0.31	0.50	0.54	0.35	0.00	0.00	0.00	0.02	0.00	LOS_A	1	0.11	36.01	2	0.00	0.00	LOS_A	1
1	14400-18000	83-313: Western Hwy@40.0-174@14.4	313	174	272	250	1	14	7	3.97	3.74	7.48	6.36	6.97	0.05	0.05	0.00	0.00	0.00	LOS_A	1	0.11	36.01	0			LOS_A	
1	14400-18000	83			1730	1564	18	108	38	0.90	0.85	0.89	1.30	1.57	0.01	0.01	0.00	0.02	0.00	LOS_A	1	0.11	36.01	2	0.00	0.00	LOS_A	1
1	14400-18000	84-161@132.7-99: Western Hwy@9.8	161	99	496	480	0	13	3	0.11	0.11		0.05	0.05	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	84-187: Western Hwy@837.8-99: Western Hwy@9.8	187	99	1370	1217	19	95	37	0.04	0.04	0.14	0.05	0.07	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.10	0.00	LOS_A	1
1	14400-18000	84			1866	1697	19	108	40	0.06	0.06	0.14	0.05	0.07	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.10	0.00	LOS_A	1
1	14400-18000	85-103: Western Hwy@963.6-90: Western Hwy@22.8	103	90	1461	1317	17	94	31	0.67	0.67	0.72	0.61	0.92	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	85-2380@33.8-90: Western Hwy@22.8	2380	90	738	719	0	17	2	2.46	2.51		0.80	1.25	0.05	0.05		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	85			2199	2036	17	111	33	1.27	1.32	0.72	0.64	0.94	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	86-323: Western Hwy@19.6-159@11.7	323	159	307	286	0	18	3	0.12	0.12		0.12	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	86-323: Western Hwy@19.6-187: Western Hwy@33.1	323	187	1370	1217	19	95	37	0.10	0.10	0.31	0.10	0.18	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.01	0.00	LOS_A	1
1	14400-18000	86			1677	1503	19	113	40	0.11	0.10	0.31	0.10	0.17	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.01	0.00	LOS_A	1
1	14400-18000	87-343: Western Hwy@756.7-154: Western Hwy@6.0	343	154	1638	1464	19	113	40	0.04	0.05	0.02	0.04	0.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	87-480@343.6-154: Western Hwy@6.0	480	154	39	39	0	0	0	0.01	0.01				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	87			1677	1503	19	113	40	0.04	0.04	0.02	0.04	0.01	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	88-955: Western Fwy@13.7-343: Western Hwy@21.1	955	343	1638	1464	19	113	40	0.11	0.11	0.29	0.13	0.18	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	88-955: Western Fwy@13.7-479@7.3	955	479	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	14400-18000	88			1638	1464	19	113	40	0.11	0.11	0.29	0.13	0.18	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	14400-18000	89-228: Western Fwy@25.7-108@38.1	228	108	301	283	1	12	3	3.83	3.64	7.78	6.53	7.37	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	6.72	0.00	LOS_A	1
1	14400-18000	89-228: Western Fwy@25.7-194: Western Fwy@23.1	228	194	1907	1762	16	99	30	0.38	0.39	0.50	0.33	0.33	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	89			2208	2045	17	111	33	0.85	0.84	0.92	1.00	0.97	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	6.72	0.00	LOS_A	1
1	14400-18000	90-104@749.4-417: Western Fwy@10.9	104	417	320	300	1	16	1	0.10	0.10	0.02	0.02	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.01	0.00	LOS_A	1
1	14400-18000	90-196: Western Fwy@1280.5-417: Western Fwy@10.9	196	417	1318	1164	18	97	39	0.06	0.06	0.04	0.04	0.08	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	90			1638	1464	19	113	40	0.07	0.07	0.04	0.04	0.08	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.01	0.00	LOS_A	1
1	14400-18000	91-260: Hopkins Rd@76.3-419@20.9	260	419	391	368	0	18	5	1.29	1.18		2.96	2.95	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	91-260: Hopkins Rd@76.3-427: Hopkins Rd@13.9	260	427	484	416	2	47	6	0.13	0.13	0.39	0.17	0.13	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	0.02	0.00	LOS_A	1
1	14400-18000	91-426: Hopkins Rd@79.1-43: Hopkins Rd@14.4	426	43	591	535	3	33	5	0.58	0.59	0.30	0.50	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	15	0.61	0.00	LOS_A	1
1	14400-18000	91			1466	1319	5	98	16	0.62	0.61	0.34	0.80	0.99	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	28	0.34	0.00	LOS_A	1
1	14400-18000	92-43: Hopkins Rd@153.1-43: Hopkins Rd@182.8	43	43	591	535	3	33	5	0.46	0.48	0.30	0.32	0.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	15	0.27	0.00	LOS_A	1
1	14400-18000	92-194: Western Fwy@606.2-1907: Western Fwy@12.3	194	1907	1905	1760	16	99	30	0.35	0.35	0.46	0.34	0.43	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	92-414: Hopkins Rd@174.6-414: Hopkins Rd@204.8	414	414	875	784	2	65	11	0.26	0.28	0.33	0.18	0.13	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	0.01	0.00	LOS_A	1
1	14400-18000	92-1906@89.9-1907: Western Fwy@12.3	1906	1907	713	670	1	33	9	6.23	6.30	9.67	4.72	6.22	0.05	0.05	0.00	0.00	0.00	LOS_A	1	0.23	41.12	0			LOS_A	
1	14400-18000	92			4084	3749	22	230	55	1.37	1.41	0.85	0.92	1.28	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.06	41.12	28	0.15	0.00	LOS_A	1
1	14400-18000	93-224: Western Fwy@24.6-149@43.1	224	149	246	188	4	49	5	0.18	0.21	0.59	0.05	0.11	0.03	0.04	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	93-224: Western Fwy@24.6-196: Western Fwy@41.3	224	196	1318	1164	18	97	39	0.13	0.13	0.12	0.12	0.11	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	93			1564	1352	22	146	44	0.14	0.14	0.20	0.10	0.11	0.01	0.02	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	94-949: Western Fwy@23.0-136@6.0	949	136	740	706	0	30	4	0.09	0.09		0.13	0.16	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	94-949: Western Fwy@23.0-389: Western Fwy  Deer Park Byp@4.2	949	389	1882	1728	17	102	35	0.16	0.15	0.35	0.24	0.17	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	94			2622	2434	17	132	39	0.14	0.13	0.35	0.21	0.17	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	95-952: Western Hwy@59.0-1039: Western Fwy@18.1	952	1039	492	451	0	35	6	0.73	0.73		0.87	0.33	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	95-1038: Western Fwy  Deer Park Byp@184.1-1039: Western Fwy@18.1	1038	1039	1072	901	22	111	38	0.60	0.56	0.78	0.67	1.33	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	95			1564	1352	22	146	44	0.64	0.62	0.78	0.72	1.19	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	96-1904@24.9-147: Western Fwy  Deer Park Byp@16.1	1904	147	489	437	0	43	9	0.92	0.99		0.45	0.10	0.01	0.02		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	14400-18000	96-24821: Western Fwy  Deer Park Byp@1488.1-147: Western Fwy  Deer Park Byp@16.1	24821	147	1882	1728	17	102	35	0.08	0.08	0.05	0.06	0.07	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
