$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX	VEHS(50)	VEHDELAY(50)	STOPDELAY(50)	LOS(50)	LOSVAL(50)
1	10800-14400	82-334: Western Hwy@655.0-72: Western Hwy@13.2	334	72	1734	1589	11	74	58	0.11	0.11	0.07	0.10	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.39	0.00	LOS_A	1
1	10800-14400	82-482@267.1-72: Western Hwy@13.2	482	72	18	18	0	0	0	0.04	0.04				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	82			1752	1607	11	74	58	0.11	0.11	0.07	0.10	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.39	0.00	LOS_A	1
1	10800-14400	83-313: Western Hwy@40.0-103: Western Hwy@23.6	313	103	1231	1105	11	65	48	0.56	0.58	0.05	0.47	0.48	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.63	33.59	2	0.22	0.00	LOS_A	1
1	10800-14400	83-313: Western Hwy@40.0-174@14.4	313	174	521	502	0	9	10	4.62	4.49		6.45	9.29	0.16	0.14		0.00	0.94	LOS_A	1	0.63	33.59	0			LOS_A	
1	10800-14400	83			1752	1607	11	74	58	1.77	1.80	0.05	1.19	2.00	0.05	0.05	0.00	0.00	0.16	LOS_A	1	0.63	33.59	2	0.22	0.00	LOS_A	1
1	10800-14400	84-161@132.7-99: Western Hwy@9.8	161	99	505	486	1	12	6	0.12	0.12	0.08	0.10	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	84-187: Western Hwy@837.8-99: Western Hwy@9.8	187	99	1849	1758	3	45	41	0.05	0.05	0.00	0.05	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	10800-14400	84			2354	2244	4	57	47	0.06	0.06	0.02	0.06	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	10800-14400	85-103: Western Hwy@963.6-90: Western Hwy@22.8	103	90	1231	1105	11	65	48	0.35	0.35	0.35	0.33	0.35	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.07	0.00	LOS_A	1
1	10800-14400	85-2380@33.8-90: Western Hwy@22.8	2380	90	493	454	3	23	13	1.15	1.12	0.09	1.76	1.52	0.01	0.01	0.00	0.01	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	85			1724	1559	14	88	61	0.58	0.57	0.29	0.70	0.60	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.07	0.00	LOS_A	1
1	10800-14400	86-323: Western Hwy@19.6-159@11.7	323	159	929	907	0	13	9	0.92	0.92		0.64	1.61	0.01	0.01		0.00	0.00	LOS_A	1	0.00	6.81	0			LOS_A	
1	10800-14400	86-323: Western Hwy@19.6-187: Western Hwy@33.1	323	187	1849	1758	3	45	41	0.32	0.31	0.08	0.48	0.40	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	6.81	2	0.00	0.00	LOS_A	1
1	10800-14400	86			2778	2665	3	58	50	0.52	0.52	0.08	0.51	0.62	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	6.81	2	0.00	0.00	LOS_A	1
1	10800-14400	87-343: Western Hwy@756.7-154: Western Hwy@6.0	343	154	2657	2544	3	58	50	0.07	0.07	0.00	0.06	0.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	10800-14400	87-480@343.6-154: Western Hwy@6.0	480	154	121	121	0	0	0	0.01	0.01				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	87			2778	2665	3	58	50	0.07	0.07	0.00	0.06	0.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	10800-14400	88-955: Western Fwy@13.7-343: Western Hwy@21.1	955	343	2657	2544	3	58	50	0.15	0.15	0.10	0.28	0.26	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	10800-14400	88-955: Western Fwy@13.7-479@7.3	955	479	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	88			2657	2544	3	58	50	0.15	0.15	0.10	0.28	0.26	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	10800-14400	89-228: Western Fwy@25.7-108@38.1	228	108	234	217	0	7	8	3.80	3.42		6.87	6.91	0.07	0.00		0.00	0.00	LOS_A	1	0.05	24.60	2	21.36	8.64	LOS_C	3
1	10800-14400	89-228: Western Fwy@25.7-194: Western Fwy@23.1	228	194	1490	1342	14	81	53	0.32	0.32	0.81	0.25	0.39	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.05	24.60	0			LOS_A	
1	10800-14400	89			1724	1559	14	88	61	0.79	0.75	0.81	0.77	1.25	0.01	0.00	0.00	0.00	0.00	LOS_A	1	0.05	24.60	2	21.36	8.64	LOS_C	3
1	10800-14400	90-104@749.4-417: Western Fwy@10.9	104	417	331	310	0	7	12	0.09	0.10		0.02	0.03	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	10800-14400	90-196: Western Fwy@1280.5-417: Western Fwy@10.9	196	417	2326	2234	3	51	38	0.08	0.08	0.00	0.08	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	90			2657	2544	3	58	50	0.08	0.08	0.00	0.08	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	2	0.00	0.00	LOS_A	1
1	10800-14400	91-260: Hopkins Rd@76.3-419@20.9	260	419	228	195	2	21	10	1.42	1.16	2.33	3.03	2.89	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	91-260: Hopkins Rd@76.3-427: Hopkins Rd@13.9	260	427	859	806	3	22	15	0.20	0.20	0.12	0.37	0.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	0.13	0.00	LOS_A	1
1	10800-14400	91-426: Hopkins Rd@79.1-43: Hopkins Rd@14.4	426	43	594	557	0	11	11	0.54	0.55		0.25	0.28	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	15	0.55	0.00	LOS_A	1
1	10800-14400	91			1681	1558	5	54	36	0.49	0.45	1.00	1.38	0.95	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	28	0.35	0.00	LOS_A	1
1	10800-14400	92-43: Hopkins Rd@153.1-43: Hopkins Rd@182.8	43	43	594	557	0	11	11	0.31	0.31		0.21	0.25	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	15	0.26	0.00	LOS_A	1
1	10800-14400	92-194: Western Fwy@606.2-1907: Western Fwy@12.3	194	1907	1490	1342	14	81	53	0.30	0.29	0.53	0.29	0.63	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	92-414: Hopkins Rd@174.6-414: Hopkins Rd@204.8	414	414	1087	1001	5	43	25	0.28	0.28	0.14	0.39	0.13	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	13	0.06	0.00	LOS_A	1
1	10800-14400	92-1906@89.9-1907: Western Fwy@12.3	1906	1907	370	322	2	27	19	3.45	3.29	5.76	4.69	4.18	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.01	15.06	0			LOS_A	
1	10800-14400	92			3541	3222	21	162	108	0.63	0.59	0.94	1.05	1.10	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	15.06	28	0.17	0.00	LOS_A	1
1	10800-14400	93-224: Western Fwy@24.6-149@43.1	224	149	822	783	4	22	13	0.36	0.37	0.51	0.09	0.17	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	93-224: Western Fwy@24.6-196: Western Fwy@41.3	224	196	2326	2234	3	51	38	0.36	0.37	0.36	0.17	0.30	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	93			3148	3017	7	73	51	0.36	0.37	0.44	0.14	0.27	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	94-949: Western Fwy@23.0-136@6.0	949	136	523	471	4	25	23	0.08	0.07	0.01	0.10	0.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	94-949: Western Fwy@23.0-389: Western Fwy  Deer Park Byp@4.2	949	389	1338	1194	12	83	49	0.10	0.10	0.26	0.14	0.17	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	94			1861	1665	16	108	72	0.09	0.09	0.20	0.13	0.16	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	95-952: Western Hwy@59.0-1039: Western Fwy@18.1	952	1039	890	861	0	13	16	3.51	3.44		5.70	4.99	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	95-1038: Western Fwy  Deer Park Byp@184.1-1039: Western Fwy@18.1	1038	1039	2258	2156	7	60	35	8.23	8.23	4.88	9.45	6.92	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	95			3148	3017	7	73	51	6.89	6.86	4.88	8.78	6.31	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	96-1904@24.9-147: Western Fwy  Deer Park Byp@16.1	1904	147	506	459	0	34	13	3.49	3.59		2.26	2.93	0.08	0.08		0.01	0.25	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	96-24821: Western Fwy  Deer Park Byp@1488.1-147: Western Fwy  Deer Park Byp@16.1	24821	147	1338	1194	12	83	49	0.05	0.05	0.05	0.03	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	96			1844	1653	12	117	62	0.99	1.03	0.05	0.68	0.65	0.02	0.02	0.00	0.00	0.05	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	97-240: Western Fwy  Deer Park Byp@38.0-126@16.7	240	126	391	355	3	21	12	3.77	3.52	6.29	5.35	7.88	0.05	0.04	0.00	0.00	0.36	LOS_A	1	0.42	52.25	0			LOS_A	
1	10800-14400	97-240: Western Fwy  Deer Park Byp@38.0-189: Western Fwy  Deer Park Byp@8.6	240	189	2258	2156	7	60	35	1.20	1.20	0.69	1.54	0.61	0.00	0.00	0.00	0.04	0.00	LOS_A	1	0.42	52.25	0			LOS_A	
1	10800-14400	97			2649	2511	10	81	47	1.58	1.53	2.37	2.53	2.47	0.01	0.01	0.00	0.03	0.09	LOS_A	1	0.42	52.25	0			LOS_A	
1	10800-14400	98-91: Ballarat Rd  Western Hwy@67.3-362: Ballarat Rd  Western Hwy@13.4	91	362	394	368	1	14	11	0.07	0.06	0.09	0.12	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	98-92: Ballarat Rd  Western Hwy@8.7-362: Ballarat Rd  Western Hwy@13.4	92	362	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	98			394	368	1	14	11	0.07	0.06	0.09	0.12	0.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	99-209: Ballarat Rd  Western Hwy@46.4-1: Ballarat Rd  Western Hwy@6.6	209	1	394	368	1	14	11	0.05	0.05	0.07	0.09	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	99-209: Ballarat Rd  Western Hwy@46.4-2: Ballarat Rd  Western Hwy@6.5	209	2	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	99			394	368	1	14	11	0.05	0.05	0.07	0.09	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	100-1141@18.3-1143@28.5	1141	1143	0	0	0	0	0											LOS_A		0.83	131.61	0			LOS_A	
1	10800-14400	100-1141@18.3-1147@16.5	1141	1147	170	168	0	1	1	2.98	3.01		0.25	0.40	0.10	0.10		0.00	0.00	LOS_A	1	0.83	131.61	0			LOS_A	
1	10800-14400	100-1141@18.3-1152@26.0	1141	1152	152	149	0	1	2	1.70	1.73		0.21	0.31	0.04	0.04		0.00	0.00	LOS_A	1	0.83	131.61	0			LOS_A	
1	10800-14400	100-1141@18.3-1158@25.0	1141	1158	311	309	0	2	0	2.28	2.29		1.57		0.01	0.01		0.00		LOS_A	1	0.83	131.61	0			LOS_A	
1	10800-14400	100-1146@382.0-1143@28.5	1146	1143	117	116	0	1	0	3.97	3.97		4.00		0.02	0.02		0.00		LOS_A	1	0.36	77.25	0			LOS_A	
1	10800-14400	100-1146@382.0-1147@16.5	1146	1147	0	0	0	0	0											LOS_A		0.36	77.25	0			LOS_A	
1	10800-14400	100-1146@382.0-1152@26.0	1146	1152	197	192	0	2	3	2.34	2.25		14.02	0.82	0.03	0.03		0.01	0.00	LOS_A	1	0.36	77.25	0			LOS_A	
1	10800-14400	100-1146@382.0-1158@25.0	1146	1158	111	108	0	1	2	2.76	2.83		0.22	0.34	0.04	0.04		0.00	0.00	LOS_A	1	0.36	77.25	0			LOS_A	
1	10800-14400	100-1159@120.5-1143@28.5	1159	1143	244	237	0	3	4	2.88	2.87		5.88	1.15	0.02	0.02		0.07	0.00	LOS_A	1	0.03	16.90	0			LOS_A	
1	10800-14400	100-1159@120.5-1147@16.5	1159	1147	19	15	0	2	2	2.10	2.37		1.41	0.74	0.06	0.08		0.00	0.00	LOS_A	1	0.03	16.90	0			LOS_A	
1	10800-14400	100-1159@120.5-1152@26.0	1159	1152	119	119	0	0	0	4.23	4.23				0.13	0.13				LOS_A	1	0.03	16.90	0			LOS_A	
1	10800-14400	100-1159@120.5-1158@25.0	1159	1158	0	0	0	0	0											LOS_A		0.03	16.90	0			LOS_A	
1	10800-14400	100-1234@184.1-1143@28.5	1234	1143	193	189	0	2	2	3.39	3.42		1.91	1.43	0.10	0.10		0.00	0.00	LOS_A	1	0.03	21.78	0			LOS_A	
1	10800-14400	100-1234@184.1-1147@16.5	1234	1147	158	154	0	2	2	1.93	1.84		0.67	9.86	0.01	0.02		0.00	0.00	LOS_A	1	0.03	21.78	0			LOS_A	
1	10800-14400	100-1234@184.1-1152@26.0	1234	1152	0	0	0	0	0											LOS_A		0.03	21.78	0			LOS_A	
1	10800-14400	100-1234@184.1-1158@25.0	1234	1158	88	88	0	0	0	1.76	1.76				0.02	0.02				LOS_A	1	0.03	21.78	0			LOS_A	
1	10800-14400	100			1879	1844	0	17	18	2.70	2.70		3.62	1.82	0.05	0.05		0.01	0.00	LOS_A	1	0.31	131.61	0			LOS_A	
1	10800-14400	101-1144@12.5-1140@37.3	1144	1140	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	101-1144@12.5-1168@28.2	1144	1168	25	25	0	0	0	0.83	0.83				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	101-1144@12.5-1170@29.6	1144	1170	255	252	0	2	1	0.45	0.45		0.26	0.31	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	101-1144@12.5-1171@32.9	1144	1171	274	265	0	4	5	1.65	1.67		2.38	0.37	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	101-1167@141.4-1140@37.3	1167	1140	26	26	0	0	0	1.13	1.13				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	101-1167@141.4-1168@28.2	1167	1168	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	101-1167@141.4-1170@29.6	1167	1170	18	18	0	0	0	0.33	0.33				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	101-1167@141.4-1171@32.9	1167	1171	31	31	0	0	0	0.49	0.49				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	101-1169@143.9-1140@37.3	1169	1140	157	155	0	1	1	2.17	2.15		0.32	6.81	0.07	0.07		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	101-1169@143.9-1168@28.2	1169	1168	15	15	0	0	0	1.50	1.50				0.07	0.07				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	101-1169@143.9-1170@29.6	1169	1170	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	101-1169@143.9-1171@32.9	1169	1171	17	17	0	0	0	1.77	1.77				0.05	0.05				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	101-1172@137.6-1140@37.3	1172	1140	450	445	0	3	2	2.47	2.50		0.63	0.13	0.14	0.14		0.00	0.00	LOS_A	1	0.62	104.57	0			LOS_A	
1	10800-14400	101-1172@137.6-1168@28.2	1172	1168	66	66	0	0	0	1.99	1.99				0.35	0.35				LOS_A	1	0.62	104.57	0			LOS_A	
1	10800-14400	101-1172@137.6-1170@29.6	1172	1170	40	40	0	0	0	3.49	3.49				0.18	0.18				LOS_A	1	0.62	104.57	0			LOS_A	
1	10800-14400	101-1172@137.6-1171@32.9	1172	1171	0	0	0	0	0											LOS_A		0.62	104.57	0			LOS_A	
1	10800-14400	101			1374	1355	0	10	9	1.76	1.77		1.23	1.03	0.08	0.08		0.00	0.00	LOS_A	1	0.16	104.57	0			LOS_A	
1	10800-14400	102-1150@427.0-1155@20.3	1150	1155	57	56	0	1	0	0.33	0.33		0.16		0.00	0.00		0.00		LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	102-1150@427.0-1156@9.2	1150	1156	237	234	0	1	2	0.75	0.76		0.00	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	102-1154@88.9-1153@11.3	1154	1153	259	256	0	1	2	0.53	0.54		0.00	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	102-1154@88.9-1155@20.3	1154	1155	137	132	0	2	3	1.48	1.44		2.02	2.68	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	102-1157@97.7-1153@11.3	1157	1153	28	28	0	0	0	0.25	0.25				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	102-1157@97.7-1156@9.2	1157	1156	114	109	0	3	2	0.25	0.24		0.42	0.55	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	102			832	815	0	8	9	0.69	0.68		0.68	1.02	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	103			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	104			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	105			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	106			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	107			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	108			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	109			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	113			0	0	0	0	0											LOS_A				0			LOS_A	
1	10800-14400	114-1081@150.5-1125@21.0	1081	1125	444	400	4	3	6	3.71	2.82	2.95	0.79	1.89	0.02	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00	31	15.86	0.02	LOS_C	3
1	10800-14400	114-1081@150.5-1128@12.2	1081	1128	160	149	0	5	6	3.90	3.78		4.68	6.15	0.09	0.06		0.00	0.81	LOS_A	1	0.07	43.87	0			LOS_A	
1	10800-14400	114-1129@3.3-1130@26.0	1129	1130	404	392	0	7	5	2.95	2.88		4.88	5.37	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	114-1132@5.3-1125@21.0	1132	1125	297	295	0	1	1	0.29	0.29		0.37	0.53	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	114-1240: Western Fwy@6.0-1128@12.2	1240	1128	154	149	0	2	3	0.66	0.67		0.36	0.62	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	114-1240: Western Fwy@6.0-1130@26.0	1240	1130	306	261	0	6	8	0.40	0.31		0.49	0.47	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	31	1.06	0.00	LOS_A	1
1	10800-14400	114			1765	1646	4	24	29	2.14	1.88	2.95	2.67	2.80	0.01	0.01	0.00	0.00	0.17	LOS_A	1	0.01	43.87	62	8.46	0.01	LOS_A	1
1	10800-14400	115-1092: Western Fwy@41.4-1091@18.2	1092	1091	287	269	0	8	10	2.27	2.11		4.51	4.85	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	115-1092: Western Fwy@41.4-1093: Western Fwy@20.0	1092	1093	780	699	7	47	27	0.35	0.35	0.12	0.44	0.43	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	115			1067	968	7	55	37	0.87	0.84	0.12	1.03	1.63	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	116-1134: Western Fwy@853.1-1137: Western Fwy@29.6	1134	1137	1251	1194	4	25	28	0.04	0.04	0.29	0.04	0.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	116-1139@39.2-1137: Western Fwy@29.6	1139	1137	314	298	0	7	9	0.23	0.19		0.99	0.99	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	116			1565	1492	4	32	37	0.08	0.07	0.29	0.25	0.26	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	117-1093: Western Fwy@887.1-1118: Western Fwy@20.0	1093	1118	779	698	7	47	27	0.07	0.07	0.08	0.05	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	117-1117@115.1-1118: Western Fwy@20.0	1117	1118	673	649	4	10	10	0.38	0.38	0.14	0.44	0.47	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	117			1452	1347	11	57	37	0.21	0.22	0.10	0.12	0.16	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	118-1135: Western Fwy@35.7-1134: Western Fwy@6.5	1135	1134	1249	1192	4	25	28	1.17	1.15	1.58	1.72	1.43	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.06	21.74	0			LOS_A	
1	10800-14400	118-1135: Western Fwy@35.7-1136: Western Fwy@4.3	1135	1136	701	687	0	8	6	3.85	3.82		5.54	5.77	0.00	0.00		0.00	0.00	LOS_A	1	0.06	21.74	0			LOS_A	
1	10800-14400	118			1950	1879	4	33	34	2.14	2.13	1.58	2.65	2.20	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.06	21.74	0			LOS_A	
1	10800-14400	119-1090@228.7-1098@20.0	1090	1098	108	99	0	4	5	0.37	0.33		0.37	1.12	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	119-1090@228.7-1100@8.0	1090	1100	179	170	0	4	5	1.06	0.95		2.68	3.46	0.03	0.03		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	119-1114@10.9-1098@20.0	1114	1098	352	311	0	4	6	0.70	0.74		0.43	0.43	0.04	0.04		0.00	0.00	LOS_A	1	0.00	0.00	31	0.36	0.00	LOS_A	1
1	10800-14400	119-1114@10.9-1116@15.9	1114	1116	384	372	0	7	5	0.95	0.94		1.04	1.11	0.05	0.05		0.00	0.00	LOS_A	1	0.15	45.73	0			LOS_A	
1	10800-14400	119-1237@6.9-1100@8.0	1237	1100	452	418	0	1	2	1.38	1.42		3.84	0.18	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	31	0.93	0.00	LOS_A	1
1	10800-14400	119-1237@6.9-1116@15.9	1237	1116	289	277	4	3	5	2.10	2.02	4.62	3.69	3.69	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	119			1764	1647	4	23	28	1.18	1.17	4.62	1.57	1.78	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.03	45.73	62	0.65	0.00	LOS_A	1
1	10800-14400	120-1100@12.7-1099@27.3	1100	1099	424	383	0	4	6	0.70	0.45		0.28	0.27	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	31	4.04	0.00	LOS_A	1
1	10800-14400	120-1100@12.7-1103@19.5	1100	1103	145	145	0	0	0	0.48	0.48				0.14	0.14				LOS_A	1	0.13	14.90	0			LOS_A	
1	10800-14400	120-1100@12.7-1107@21.1	1100	1107	62	60	0	1	1	0.08	0.07		0.30	0.33	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	120-1106@32.8-1099@27.3	1106	1099	0	0	0	0	0											LOS_A		0.21	60.49	0			LOS_A	
1	10800-14400	120-1106@32.8-1103@19.5	1106	1103	0	0	0	0	0											LOS_A		0.21	60.49	0			LOS_A	
1	10800-14400	120-1106@32.8-1112@5.6	1106	1112	400	388	0	6	6	0.92	0.92		0.91	0.80	0.06	0.06		0.00	0.00	LOS_A	1	0.21	60.49	0			LOS_A	
1	10800-14400	120-1184@12.8-1184@46.5	1184	1184	3	3	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	120-1186@9.2-1186@61.3	1186	1186	1	0	0	0	0	0.00					0.00					LOS_A	1	0.02	14.83	0			LOS_A	
1	10800-14400	120-1189@5.6-1189@50.7	1189	1189	3	0	0	0	0	0.00					0.00					LOS_A	1	0.12	20.27	0			LOS_A	
1	10800-14400	120-1190@11.3-1190@56.8	1190	1190	8	0	0	0	0	0.00					0.00					LOS_A	1	0.16	15.47	0			LOS_A	
1	10800-14400	120-1191@12.4-1191@46.2	1191	1191	3	3	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00	0			LOS_A	
1	10800-14400	120-1192@6.0-1192@58.2	1192	1192	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	120-1193@13.6-1193@42.6	1193	1193	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	120-1194@0.7-1194@34.7	1194	1194	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
1	10800-14400	120-1236@14.1-1103@19.5	1236	1103	0	0	0	0	0											LOS_A		0.00	0.00	0			LOS_A	
