$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX
1	7200-10800	69-292: Caroline Springs Blvd@170.8-291: Caroline Springs Blvd@13.3	292	291	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	69-292: Caroline Springs Blvd@170.8-293: Chisholm Dr@13.5	292	293	4	4	0	0	0	0.28	0.28				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	69-292: Caroline Springs Blvd@170.8-431: Springlake Ave@15.6	292	431	47	47	0	0	0	0.28	0.28				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	69-294: Chisholm Dr@69.6-60: Caroline Springs Blvd@15.2	294	60	23	22	0	1	0	0.17	0.17		0.10		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	69-294: Chisholm Dr@69.6-291: Caroline Springs Blvd@13.3	294	291	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	69-294: Chisholm Dr@69.6-293: Chisholm Dr@13.5	294	293	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	69-294: Chisholm Dr@69.6-431: Springlake Ave@15.6	294	431	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	69-430: Springlake Ave@96.9-60: Caroline Springs Blvd@15.2	430	60	17	15	0	1	1	0.33	0.35		0.32	0.17	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	69-430: Springlake Ave@96.9-291: Caroline Springs Blvd@13.3	430	291	20	20	0	0	0	0.12	0.12				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	69-430: Springlake Ave@96.9-293: Chisholm Dr@13.5	430	293	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	69-430: Springlake Ave@96.9-431: Springlake Ave@15.6	430	431	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	69			1348	1238	2	52	42	0.81	0.77	0.53	0.33	0.27	0.43	0.47	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	70-352: Eucumbene Dr@292.9-111: Christies Rd@15.7	352	111	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	70-647: Christies Rd@8.4-111: Christies Rd@15.7	647	111	462	384	1	42	28	1.39	1.52	0.25	0.90	0.51	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	70-647: Christies Rd@8.4-353: Eucumbene Dr@18.0	647	353	16	13	0	2	1	1.31	1.15		2.00	1.94	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	70-647: Christies Rd@8.4-1920@12.9	647	1920	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	70-891: Christies Rd@8.7-287: Christies Rd@20.9	891	287	480	429	1	23	20	4.44	4.56	0.95	4.01	3.10	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	70-891: Christies Rd@8.7-353: Eucumbene Dr@18.0	891	353	52	52	0	0	0	6.21	6.21				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	70-891: Christies Rd@8.7-1920@12.9	891	1920	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	70-1919@25.6-287: Christies Rd@20.9	1919	287	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	70			1010	878	2	67	49	3.09	3.28	0.60	2.00	1.60	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	71-111: Christies Rd@84.9-129@9.8	111	129	291	254	0	22	15	0.04	0.03		0.07	0.12	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	71-111: Christies Rd@84.9-282: Christies Rd@12.4	111	282	171	130	1	20	13	0.33	0.39	0.07	0.09	0.09	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	71-274: Christies Rd@5.8-112: Christies Rd@6.8	274	112	532	481	1	23	20	7.76	8.02	1.77	5.57	5.93	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	71-274: Christies Rd@5.8-129@9.8	274	129	235	165	5	44	21	5.23	4.96	6.04	5.97	5.62	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	71			1229	1030	7	109	69	4.41	4.59	4.58	3.62	3.47	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	72-279: Christies Rd@96.9-280: Christies Rd@44.5	279	280	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	72-279: Christies Rd@96.9-394: Christies Rd@15.7	279	394	89	52	1	16	13	7.68	8.56	17.73	5.71	8.14	1.24	1.23	5.59	0.39	2.63	LOS_A	1	0.00	0.00
1	7200-10800	72-279: Christies Rd@96.9-626: Palm Springs Rd@75.1	279	626	82	78	0	4	0	31.17	30.77		38.85		8.54	8.38		11.61		LOS_D	4	0.00	0.00
1	7200-10800	72-393: Christies Rd@348.6-280: Christies Rd@44.5	393	280	203	113	4	52	27	41.13	44.11	55.16	39.25	38.68	4.30	5.16	6.73	3.74	2.22	LOS_E	5	7.11	107.32
1	7200-10800	72-393: Christies Rd@348.6-394: Christies Rd@15.7	393	394	0	0	0	0	0											LOS_A		7.11	107.32
1	7200-10800	72-393: Christies Rd@348.6-626: Palm Springs Rd@75.1	393	626	4	4	0	0	0	41.50	41.50				6.09	6.09				LOS_E	5	7.11	107.32
1	7200-10800	72-625: Palm Springs Rd@88.9-280: Christies Rd@44.5	625	280	306	289	1	8	8	22.84	22.50	57.53	23.05	30.42	1.73	1.79	1.50	0.59	0.89	LOS_C	3	1.97	73.55
1	7200-10800	72-625: Palm Springs Rd@88.9-394: Christies Rd@15.7	625	394	30	30	0	0	0	35.99	35.99				6.84	6.84				LOS_E	5	1.97	73.55
1	7200-10800	72-625: Palm Springs Rd@88.9-626: Palm Springs Rd@75.1	625	626	0	0	0	0	0											LOS_A		1.97	73.55
1	7200-10800	72-1914@136.2-280: Christies Rd@44.5	1914	280	258	244	1	7	6	45.57	45.51	4.70	48.33	51.60	5.01	5.03	0.00	4.92	5.53	LOS_E	5	7.59	109.08
1	7200-10800	72-1914@136.2-394: Christies Rd@15.7	1914	394	28	13	0	14	1	23.97	31.22		15.03	54.78	1.64	2.38		1.03	0.47	LOS_C	3	7.59	109.08
1	7200-10800	72-1914@136.2-626: Palm Springs Rd@75.1	1914	626	30	24	0	6	0	44.61	46.86		35.62		6.05	6.52		4.21		LOS_E	5	7.59	109.08
1	7200-10800	72			1030	847	7	107	55	32.61	33.31	42.94	30.23	31.96	3.85	4.09	4.86	3.05	2.46	LOS_D	4	4.17	109.08
1	7200-10800	73-350: Delma Rd@97.2-464: Ballarat Rd  Western Hwy@8.8	350	464	7	7	0	0	0	0.06	0.06				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	73-663: Ballarat Rd  Western Hwy@46.8-351: Delma Rd@11.2	663	351	5	5	0	0	0	1.75	1.75				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	73-663: Ballarat Rd  Western Hwy@46.8-464: Ballarat Rd  Western Hwy@8.8	663	464	1227	1158	3	43	23	1.05	1.05	0.62	1.06	0.82	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	73			1239	1170	3	43	23	1.04	1.05	0.62	1.06	0.82	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	76-911@130.2-404: Hopkins Rd@29.7	911	404	32	32	0	0	0	0.20	0.20				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	76-911@130.2-408: Hopkins Rd@16.0	911	408	76	76	0	0	0	0.09	0.09				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	76-913: Hopkins Rd@4.0-408: Hopkins Rd@16.0	913	408	533	461	2	42	28	1.11	1.15	0.45	0.74	0.99	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	76-913: Hopkins Rd@4.0-912@27.4	913	912	29	24	0	3	2	5.48	5.20		6.69	7.01	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	76-948: Hopkins Rd@33.1-404: Hopkins Rd@29.7	948	404	546	493	0	26	27	1.71	1.82		0.86	0.53	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	76-948: Hopkins Rd@33.1-912@27.4	948	912	272	271	0	1	0	0.65	0.64		1.54		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	76			1488	1357	2	72	57	1.26	1.28	0.45	1.04	0.98	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	77-208: Western Fwy@25.5-84: Western Fwy@15.9	208	84	1146	1019	20	62	45	1.82	1.87	1.68	1.18	1.58	0.00	0.00	0.00	0.00	0.03	LOS_A	1	0.25	50.80
1	7200-10800	77-208: Western Fwy@25.5-180@16.3	208	180	226	205	0	10	11	5.66	5.56		6.24	7.10	0.03	0.04		0.00	0.00	LOS_A	1	0.25	50.80
1	7200-10800	77			1372	1224	20	72	56	2.45	2.49	1.68	1.88	2.66	0.01	0.01	0.00	0.00	0.03	LOS_A	1	0.25	50.80
1	7200-10800	78-84: Western Fwy@896.6-203: Western Fwy@19.3	84	203	1146	1019	20	62	45	0.41	0.41	0.98	0.31	0.38	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	78-529@72.8-203: Western Fwy@19.3	529	203	481	417	1	34	28	2.51	2.47	1.62	2.87	2.76	0.03	0.02	0.00	0.16	0.00	LOS_A	1	0.00	0.00
1	7200-10800	78			1627	1436	21	96	73	1.03	1.00	1.01	1.22	1.29	0.01	0.01	0.00	0.06	0.00	LOS_A	1	0.00	0.00
1	7200-10800	79-184: Western Fwy@928.7-205: Western Fwy@68.7	184	205	1573	1481	9	50	33	0.78	0.71	3.01	1.51	1.97	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	79-333@86.1-205: Western Fwy@68.7	333	205	277	271	0	1	5	1.07	1.06		2.65	1.53	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	79			1850	1752	9	51	38	0.82	0.77	3.01	1.53	1.91	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	80-424: Western Fwy@14.2-184: Western Fwy@85.3	424	184	1574	1482	9	50	33	4.86	4.80	8.87	5.46	5.48	0.01	0.01	0.00	0.00	0.01	LOS_A	1	66.09	504.75
1	7200-10800	80-424: Western Fwy@14.2-337@9.9	424	337	722	660	2	50	8	29.38	30.03	5.84	25.67	11.85	11.14	11.75	0.00	5.78	0.12	LOS_D	4	66.09	504.75
1	7200-10800	80			2296	2142	11	100	41	12.57	12.57	8.32	15.57	6.72	3.51	3.63	0.00	2.89	0.03	LOS_B	2	66.09	504.75
1	7200-10800	81-532: Western Hwy@54.1-334: Western Hwy@32.3	532	334	1609	1418	21	96	73	0.27	0.28	0.64	0.13	0.16	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	81-532: Western Hwy@54.1-481@40.2	532	481	19	19	0	0	0	6.22	6.22				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	81			1628	1437	21	96	73	0.34	0.36	0.64	0.13	0.16	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	82-334: Western Hwy@655.0-72: Western Hwy@13.2	334	72	1609	1418	21	96	73	0.36	0.37	0.89	0.18	0.17	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	82-482@267.1-72: Western Hwy@13.2	482	72	14	14	0	0	0	0.03	0.03				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	82			1623	1432	21	96	73	0.36	0.37	0.89	0.18	0.17	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	83-313: Western Hwy@40.0-103: Western Hwy@23.6	313	103	1128	957	20	85	64	0.81	0.82	1.09	0.58	0.89	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.35	31.98
1	7200-10800	83-313: Western Hwy@40.0-174@14.4	313	174	496	475	1	11	9	6.03	5.99	7.69	6.86	7.33	0.04	0.05	0.00	0.00	0.00	LOS_A	1	0.35	31.98
1	7200-10800	83			1624	1432	21	96	73	2.41	2.53	1.40	1.30	1.69	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.35	31.98
1	7200-10800	84-161@132.7-99: Western Hwy@9.8	161	99	482	448	1	20	12	0.48	0.51	0.04	0.22	0.08	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	84-187: Western Hwy@837.8-99: Western Hwy@9.8	187	99	1816	1697	10	80	29	0.33	0.29	1.57	0.81	1.00	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	84			2298	2145	11	100	41	0.37	0.34	1.43	0.69	0.73	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	85-103: Western Hwy@829.2-90: Western Hwy@12.7	103	90	1127	956	20	85	64	0.51	0.46	2.19	0.45	0.72	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	85-2380@46.2-90: Western Hwy@12.7	2380	90	502	463	0	18	21	1.42	1.43		1.33	1.05	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	85			1629	1419	20	103	85	0.79	0.78	2.19	0.60	0.80	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	86-323: Western Hwy@19.6-159@11.7	323	159	979	942	4	20	12	0.77	0.75	1.26	0.87	2.53	0.02	0.01	0.00	0.00	0.65	LOS_A	1	0.00	7.15
1	7200-10800	86-323: Western Hwy@19.6-187: Western Hwy@33.1	323	187	1815	1696	10	80	29	0.71	0.69	1.21	0.95	0.96	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	7.15
1	7200-10800	86			2794	2638	14	100	41	0.73	0.71	1.22	0.93	1.42	0.01	0.01	0.00	0.00	0.19	LOS_A	1	0.00	7.15
1	7200-10800	87-343: Western Hwy@756.7-154: Western Hwy@6.0	343	154	2681	2525	14	100	41	0.56	0.56	0.96	0.64	0.41	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	87-480@343.6-154: Western Hwy@6.0	480	154	113	113	0	0	0	0.05	0.05				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	87			2794	2638	14	100	41	0.54	0.54	0.96	0.64	0.41	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	88-955: Western Fwy@13.7-343: Western Hwy@21.1	955	343	2681	2525	14	100	41	0.63	0.62	1.05	0.80	0.66	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	88-955: Western Fwy@13.7-479@7.3	955	479	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	88			2681	2525	14	100	41	0.63	0.62	1.05	0.80	0.66	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	89-228: Western Fwy@25.7-108@38.1	228	108	240	208	0	11	19	5.89	5.62		7.67	7.65	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	89-228: Western Fwy@25.7-194: Western Fwy@23.1	228	194	1389	1211	20	92	66	0.59	0.61	1.10	0.37	0.35	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	89			1629	1419	20	103	85	1.37	1.34	1.10	1.15	1.98	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	90-104@749.4-417: Western Fwy@10.9	104	417	359	328	2	17	11	0.31	0.34	0.01	0.07	0.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	90-196: Western Fwy@1280.5-417: Western Fwy@10.9	196	417	2322	2197	12	83	30	0.52	0.50	1.07	0.77	0.67	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	90			2681	2525	14	100	41	0.49	0.48	0.92	0.65	0.50	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	91-260: Hopkins Rd@76.3-419@20.9	260	419	263	204	2	36	21	2.30	2.11	2.12	3.11	2.82	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	91-260: Hopkins Rd@76.3-427: Hopkins Rd@13.9	260	427	772	741	0	21	10	0.52	0.52		0.28	0.42	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	91-426: Hopkins Rd@78.6-43: Hopkins Rd@14.4	426	43	672	625	0	23	23	0.95	0.99		0.55	0.28	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	91			1707	1570	2	80	54	0.96	0.91	2.12	1.63	1.29	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	92-43: Hopkins Rd@153.1-43: Hopkins Rd@182.8	43	43	672	625	0	23	23	0.93	0.97		0.43	0.23	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	92-194: Western Fwy@606.2-1907: Western Fwy@12.3	194	1907	1390	1212	20	92	66	0.37	0.36	1.51	0.31	0.32	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	92-414: Hopkins Rd@174.6-414: Hopkins Rd@204.8	414	414	1035	945	2	57	31	0.35	0.35	0.15	0.36	0.27	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	92-1906@89.9-1907: Western Fwy@12.3	1906	1907	436	354	2	46	34	3.59	3.36	9.67	4.12	4.98	0.05	0.01	0.00	0.12	0.28	LOS_A	1	0.00	0.00
1	7200-10800	92			3533	3136	24	218	154	0.87	0.82	2.07	1.14	1.32	0.01	0.00	0.00	0.03	0.06	LOS_A	1	0.00	0.00
1	7200-10800	93-224: Western Fwy@24.6-149@43.1	224	149	790	743	0	32	15	1.42	1.46		0.69	1.01	0.04	0.05		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	93-224: Western Fwy@24.6-196: Western Fwy@41.3	224	196	2322	2197	12	83	30	0.91	0.91	1.35	0.91	0.76	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	93			3112	2940	12	115	45	1.04	1.05	1.35	0.85	0.84	0.02	0.02	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	94-949: Western Fwy@23.0-136@6.0	949	136	494	426	1	36	31	0.18	0.19	0.16	0.12	0.14	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	94-949: Western Fwy@23.0-389: Western Fwy  Deer Park Byp@4.2	949	389	1331	1139	21	102	69	0.23	0.23	0.58	0.16	0.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	94			1825	1565	22	138	100	0.22	0.22	0.56	0.15	0.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	95-952: Western Hwy@59.0-1039: Western Fwy@18.1	952	1039	982	941	2	24	15	4.27	4.18	13.88	4.15	8.94	0.18	0.09	7.12	0.13	4.81	LOS_A	1	0.00	0.00
1	7200-10800	95-1038: Western Fwy  Deer Park Byp@184.1-1039: Western Fwy@18.1	1038	1039	2130	1999	10	91	30	1.57	1.52	2.80	2.11	2.41	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	95			3112	2940	12	115	45	2.42	2.37	4.64	2.53	4.59	0.06	0.03	1.19	0.03	1.60	LOS_A	1	0.00	0.00
1	7200-10800	96-1904@24.9-147: Western Fwy  Deer Park Byp@16.2	1904	147	526	419	5	66	36	1.27	1.28	3.33	1.07	1.16	0.01	0.01	0.00	0.01	0.04	LOS_A	1	0.00	0.00
1	7200-10800	96-24821: Western Fwy  Deer Park Byp@1489.7-147: Western Fwy  Deer Park Byp@16.2	24821	147	1331	1139	21	102	69	0.44	0.45	0.85	0.29	0.39	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	96			1857	1558	26	168	105	0.68	0.67	1.32	0.60	0.66	0.00	0.00	0.00	0.00	0.01	LOS_A	1	0.00	0.00
1	7200-10800	97-240: Western Fwy  Deer Park Byp@38.1-126@16.7	240	126	316	281	1	27	7	5.15	4.98	6.95	6.52	6.72	0.02	0.03	0.00	0.00	0.00	LOS_A	1	0.31	59.69
1	7200-10800	97-240: Western Fwy  Deer Park Byp@38.1-189: Western Fwy  Deer Park Byp@10.5	240	189	2130	1999	10	91	30	2.84	2.85	1.69	2.78	2.18	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.31	59.69
1	7200-10800	97			2446	2280	11	118	37	3.14	3.12	2.17	3.64	3.04	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.31	59.69
1	7200-10800	98-91: Ballarat Rd  Western Hwy@67.3-362: Ballarat Rd  Western Hwy@13.4	91	362	429	385	0	22	22	0.42	0.39		0.79	0.64	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	98-92: Ballarat Rd  Western Hwy@8.7-362: Ballarat Rd  Western Hwy@13.4	92	362	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	98			429	385	0	22	22	0.42	0.39		0.79	0.64	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	99-209: Ballarat Rd  Western Hwy@46.4-1: Ballarat Rd  Western Hwy@6.6	209	1	429	385	0	22	22	0.22	0.21		0.37	0.33	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	99-209: Ballarat Rd  Western Hwy@46.4-2: Ballarat Rd  Western Hwy@6.5	209	2	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	99			429	385	0	22	22	0.22	0.21		0.37	0.33	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	100-1141@18.3-1143@28.5	1141	1143	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	100-1141@18.3-1147@16.5	1141	1147	170	166	0	1	3	1.83	1.86		0.24	0.87	0.03	0.03		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	100-1141@18.3-1152@26.0	1141	1152	144	139	0	3	2	0.60	0.60		0.98	0.39	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	100-1141@18.3-1158@25.0	1141	1158	332	328	0	3	1	0.94	0.95		0.12	0.35	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	100-1146@382.0-1143@28.5	1146	1143	108	108	0	0	0	4.12	4.12				0.02	0.02				LOS_A	1	0.02	15.76
1	7200-10800	100-1146@382.0-1147@16.5	1146	1147	0	0	0	0	0											LOS_A		0.02	15.76
1	7200-10800	100-1146@382.0-1152@26.0	1146	1152	173	165	0	4	4	1.62	1.62		2.12	0.91	0.02	0.02		0.00	0.00	LOS_A	1	0.02	15.76
1	7200-10800	100-1146@382.0-1158@25.0	1146	1158	50	48	0	1	1	1.16	1.17		2.02	0.05	0.00	0.00		0.00	0.00	LOS_A	1	0.02	15.76
1	7200-10800	100-1159@120.5-1143@28.5	1159	1143	296	289	0	5	2	2.24	2.22		2.97	3.31	0.03	0.03		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	100-1159@120.5-1147@16.5	1159	1147	9	9	0	0	0	1.05	1.05				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	100-1159@120.5-1152@26.0	1159	1152	107	107	0	0	0	2.57	2.57				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	100-1159@120.5-1158@25.0	1159	1158	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	100-1234@184.1-1143@28.5	1234	1143	210	202	0	5	3	3.49	3.56		1.28	2.33	0.21	0.22		0.00	0.00	LOS_A	1	0.60	100.75
1	7200-10800	100-1234@184.1-1147@16.5	1234	1147	195	179	0	7	9	2.63	2.63		4.02	1.50	0.18	0.17		0.61	0.00	LOS_A	1	0.60	100.75
1	7200-10800	100-1234@184.1-1152@26.0	1234	1152	0	0	0	0	0											LOS_A		0.60	100.75
1	7200-10800	100-1234@184.1-1158@25.0	1234	1158	78	78	0	0	0	1.87	1.87				0.18	0.18				LOS_A	1	0.60	100.75
1	7200-10800	100			1872	1818	0	29	25	2.05	2.05		2.19	1.38	0.06	0.06		0.15	0.00	LOS_A	1	0.15	100.75
1	7200-10800	101-1144@12.5-1140@37.3	1144	1140	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	101-1144@12.5-1168@28.2	1144	1168	44	44	0	0	0	1.37	1.37				0.21	0.21				LOS_A	1	0.00	0.00
1	7200-10800	101-1144@12.5-1170@29.6	1144	1170	269	264	0	3	2	0.25	0.25		0.07	0.19	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	101-1144@12.5-1171@32.9	1144	1171	301	291	0	7	3	3.10	3.15		1.59	1.08	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	101-1167@141.4-1140@37.3	1167	1140	28	28	0	0	0	1.01	1.01				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1167@141.4-1168@28.2	1167	1168	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	101-1167@141.4-1170@29.6	1167	1170	17	17	0	0	0	0.34	0.34				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1167@141.4-1171@32.9	1167	1171	25	25	0	0	0	0.15	0.15				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1169@143.9-1140@37.3	1169	1140	164	160	0	2	2	2.45	2.48		1.89	0.58	0.06	0.06		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	101-1169@143.9-1168@28.2	1169	1168	16	16	0	0	0	0.14	0.14				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	101-1169@143.9-1170@29.6	1169	1170	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	101-1169@143.9-1171@32.9	1169	1171	16	16	0	0	0	1.66	1.66				0.04	0.04				LOS_A	1	0.00	0.00
1	7200-10800	101-1172@137.6-1140@37.3	1172	1140	454	445	0	5	4	4.76	4.83		1.34	1.25	0.21	0.21		0.00	0.00	LOS_A	1	1.13	134.22
1	7200-10800	101-1172@137.6-1168@28.2	1172	1168	73	71	0	2	0	3.49	3.58		0.27		0.41	0.42		0.00		LOS_A	1	1.13	134.22
1	7200-10800	101-1172@137.6-1170@29.6	1172	1170	43	42	0	1	0	4.84	4.92		1.67		0.50	0.51		0.00		LOS_A	1	1.13	134.22
1	7200-10800	101-1172@137.6-1171@32.9	1172	1171	0	0	0	0	0											LOS_A		1.13	134.22
1	7200-10800	101			1450	1419	0	20	11	2.86	2.90		1.20	0.89	0.11	0.12		0.00	0.00	LOS_A	1	0.28	134.22
1	7200-10800	102-1150@427.0-1155@20.3	1150	1155	59	57	0	1	1	0.22	0.22		0.08	0.05	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
